n:1 mse_avg:89.54 mse_y:116.57 mse_u:45.63 mse_v:25.33 psnr_avg:28.61 psnr_y:27.46 psnr_u:31.54 psnr_v:34.09 
n:2 mse_avg:99.41 mse_y:130.84 mse_u:47.36 mse_v:25.77 psnr_avg:28.16 psnr_y:26.96 psnr_u:31.38 psnr_v:34.02 
n:3 mse_avg:98.92 mse_y:130.13 mse_u:47.37 mse_v:25.63 psnr_avg:28.18 psnr_y:26.99 psnr_u:31.38 psnr_v:34.04 
n:4 mse_avg:99.95 mse_y:131.56 mse_u:48.08 mse_v:25.35 psnr_avg:28.13 psnr_y:26.94 psnr_u:31.31 psnr_v:34.09 
n:5 mse_avg:100.00 mse_y:131.42 mse_u:48.64 mse_v:25.66 psnr_avg:28.13 psnr_y:26.94 psnr_u:31.26 psnr_v:34.04 
n:6 mse_avg:100.63 mse_y:132.39 mse_u:48.68 mse_v:25.53 psnr_avg:28.10 psnr_y:26.91 psnr_u:31.26 psnr_v:34.06 
n:7 mse_avg:99.12 mse_y:130.11 mse_u:48.85 mse_v:25.41 psnr_avg:28.17 psnr_y:26.99 psnr_u:31.24 psnr_v:34.08 
n:8 mse_avg:108.45 mse_y:143.77 mse_u:49.82 mse_v:25.79 psnr_avg:27.78 psnr_y:26.55 psnr_u:31.16 psnr_v:34.02 
n:9 mse_avg:117.54 mse_y:157.19 mse_u:50.66 mse_v:25.82 psnr_avg:27.43 psnr_y:26.17 psnr_u:31.08 psnr_v:34.01 
n:10 mse_avg:121.97 mse_y:163.75 mse_u:50.87 mse_v:25.96 psnr_avg:27.27 psnr_y:25.99 psnr_u:31.07 psnr_v:33.99 
n:11 mse_avg:120.80 mse_y:161.99 mse_u:51.00 mse_v:25.86 psnr_avg:27.31 psnr_y:26.04 psnr_u:31.05 psnr_v:34.00 
n:12 mse_avg:121.63 mse_y:163.30 mse_u:50.72 mse_v:25.89 psnr_avg:27.28 psnr_y:26.00 psnr_u:31.08 psnr_v:34.00 
n:13 mse_avg:122.02 mse_y:163.83 mse_u:50.69 mse_v:26.09 psnr_avg:27.27 psnr_y:25.99 psnr_u:31.08 psnr_v:33.97 
n:14 mse_avg:121.04 mse_y:162.31 mse_u:50.42 mse_v:26.59 psnr_avg:27.30 psnr_y:26.03 psnr_u:31.10 psnr_v:33.88 
n:15 mse_avg:119.83 mse_y:160.33 mse_u:51.05 mse_v:26.64 psnr_avg:27.35 psnr_y:26.08 psnr_u:31.05 psnr_v:33.88 
n:16 mse_avg:114.70 mse_y:152.74 mse_u:50.69 mse_v:26.52 psnr_avg:27.54 psnr_y:26.29 psnr_u:31.08 psnr_v:33.90 
n:17 mse_avg:110.14 mse_y:145.94 mse_u:50.44 mse_v:26.61 psnr_avg:27.71 psnr_y:26.49 psnr_u:31.10 psnr_v:33.88 
n:18 mse_avg:108.51 mse_y:143.92 mse_u:49.33 mse_v:26.06 psnr_avg:27.78 psnr_y:26.55 psnr_u:31.20 psnr_v:33.97 
n:19 mse_avg:105.45 mse_y:139.37 mse_u:48.94 mse_v:26.27 psnr_avg:27.90 psnr_y:26.69 psnr_u:31.23 psnr_v:33.94 
